seed,diversity,u_prop,m,strat,gen,weight_sum,n_entro,gini,imb_ratio,prop_sim
143,0.96875,0.2,5,p_weights,ba,7741,0.7442939471117122,0.5214493960849645,14.0,0.7295238095238095
143,0.984375,0.2,5,p_weights,ba,8120,0.7889623284109847,0.5422740524781341,9.0,0.7153741496598639
143,0.9921875,0.2,5,p_weights,ba,9273,0.8316145468598881,0.5664306538942108,6.250000000000001,0.7670748299319727
143,0.99609375,0.2,5,p_weights,ba,9332,0.689241964916919,0.4989587671803415,29.000000000000004,0.5303401360544218
143,0.998046875,0.2,5,p_weights,ba,8242,0.758620690735449,0.5364431486880467,12.500000000000002,0.5270748299319727
143,0.0,0.2,6,p_weights,ba,5055,0.7725358553642151,0.5256143273635985,9.666666666666666,0.9817563388991961
143,0.5,0.2,6,p_weights,ba,6089,0.7889623284109847,0.5422740524781341,9.0,0.905534941249227
143,0.75,0.2,6,p_weights,ba,6353,0.8115556228359726,0.546438983756768,7.0,0.9004329004329004
143,0.875,0.2,6,p_weights,ba,5743,0.6700902683382319,0.4464806330695544,17.0,0.9018243661100804
143,0.9375,0.2,6,p_weights,ba,6814,0.7265632038414552,0.5031236984589754,15.000000000000002,0.8684291898577614
143,0.96875,0.2,6,p_weights,ba,5378,0.9606122526173353,0.6397334443981675,2.0999999999999996,0.7736549165120594
143,0.984375,0.2,6,p_weights,ba,8220,0.9454329351997968,0.629737609329446,2.444444444444444,0.7841682127396413
143,0.9921875,0.2,6,p_weights,ba,8246,0.9132159711781526,0.6114119117034569,3.1428571428571432,0.814625850340136
143,0.99609375,0.2,6,p_weights,ba,8629,0.8349262938716921,0.5697625989171178,6.0,0.4871675943104514
143,0.998046875,0.2,6,p_weights,ba,9178,0.9309775913812278,0.6214077467721782,2.75,0.602504638218924
143,0.0,0.2,8,p_weights,ba,5909,0.8266303462125731,0.56143273635985,6.500000000000001,0.9183673469387756
143,0.5,0.2,8,p_weights,ba,5140,0.6582371962818963,0.4664723032069971,32.0,0.8588435374149659
143,0.75,0.2,8,p_weights,ba,4713,0.8529276561386329,0.573094543940025,5.2,0.9132653061224489
143,0.875,0.2,8,p_weights,ba,5034,0.8316145468598881,0.5664306538942108,6.250000000000001,0.9489795918367347
143,0.9375,0.2,8,p_weights,ba,4785,0.9132159711781526,0.6114119117034569,3.1428571428571432,0.8690476190476191
143,0.96875,0.2,8,p_weights,ba,5501,0.8349262938716921,0.5697625989171178,6.0,0.5093537414965986
143,0.984375,0.2,8,p_weights,ba,5016,0.9273406463920801,0.6180758017492711,2.8750000000000004,0.804421768707483
143,0.9921875,0.2,8,p_weights,ba,7057,0.9105571786408584,0.6089129529362765,3.285714285714286,0.6530612244897959
143,0.99609375,0.2,8,p_weights,ba,7095,0.8011430026924763,0.5547688463140358,8.0,0.39030612244897966
143,0.998046875,0.2,8,p_weights,ba,7105,0.9740240620688081,0.6488962932111619,1.7272727272727273,0.7295918367346939
143,0.0,0.2,8,p_weights,ba,4443,0.6796947193256454,0.4356518117451062,11.666666666666668,0.9370748299319728
143,0.5,0.2,8,p_weights,ba,5340,0.6114888820182824,0.4189920866305706,35.00000000000001,0.9702380952380952
143,0.75,0.2,8,p_weights,ba,6076,0.5706342438501584,0.37900874635568516,37.0,0.9923469387755102
143,0.875,0.2,8,p_weights,ba,4107,0.7602028481413325,0.5381091211995002,12.0,0.7168367346938775
143,0.9375,0.2,8,p_weights,ba,5256,0.858890009237801,0.5789254477301125,5.0,0.8656462585034015
143,0.96875,0.2,8,p_weights,ba,5031,0.7442939471117122,0.5214493960849645,14.0,0.7857142857142856
143,0.984375,0.2,8,p_weights,ba,5752,0.7946611788051435,0.5481049562682215,8.666666666666668,0.5909863945578231
143,0.9921875,0.2,8,p_weights,ba,6291,0.9491544143548102,0.6330695543523532,2.2222222222222223,0.7389455782312926
143,0.99609375,0.2,8,p_weights,ba,4684,0.9730459096169547,0.6480633069554352,1.8181818181818181,0.7295918367346939
143,0.998046875,0.2,8,p_weights,ba,6168,0.9482252114234364,0.6322365680966264,2.333333333333333,0.6726190476190476
143,0.0,0.2,9,p_weights,ba,3687,0.5920945117338666,0.3998334027488546,36.00000000000001,0.9560864996405065
143,0.5,0.2,9,p_weights,ba,4688,0.5875876357678075,0.4531445231153686,1.8823529411764706,0.8860682484375864
143,0.75,0.2,9,p_weights,ba,3126,0.7889623284109847,0.5422740524781341,9.0,0.9746695426137935
143,0.875,0.2,9,p_weights,ba,5306,0.7491640618792451,0.5022907122032486,10.333333333333334,0.8181516509042641
143,0.9375,0.2,9,p_weights,ba,4748,0.8814468835960824,0.5897542690545606,4.166666666666667,0.8418229080249986
143,0.96875,0.2,9,p_weights,ba,4174,0.9327917151530141,0.6230737192836318,2.625,0.8523311763729883
143,0.984375,0.2,9,p_weights,ba,5849,0.8656684691272171,0.5855893377759266,4.6000000000000005,0.6054421768707483
143,0.9921875,0.2,9,p_weights,ba,7424,0.8901326988687256,0.5980841316118284,3.8333333333333335,0.6271223936729163
143,0.99609375,0.2,9,p_weights,ba,9104,0.8918622884746461,0.5997501041232819,3.666666666666667,0.49416514573309
143,0.998046875,0.2,9,p_weights,ba,6527,0.9730459096169547,0.6480633069554352,1.8181818181818181,0.6540014379735635
143,0.0,0.2,10,p_weights,ba,3103,0.5066939915924144,0.3698458975426906,3.083333333333333,0.9850000000000001
143,0.5,0.2,10,p_weights,ba,4318,0.8656490748534155,0.5747605164514785,4.5,0.8801020408163264
143,0.75,0.2,10,p_weights,ba,4045,0.7894438438734138,0.5247813411078717,7.500000000000001,0.9067346938775511
143,0.875,0.2,10,p_weights,ba,3767,0.9309775913812278,0.6214077467721782,2.75,0.788469387755102
143,0.9375,0.2,10,p_weights,ba,4555,0.7362651945955309,0.5131195335276968,14.500000000000002,0.833673469387755
143,0.96875,0.2,10,p_weights,ba,4320,0.8866659859911136,0.5947521865889213,4.0,0.8195918367346939
143,0.984375,0.2,10,p_weights,ba,4124,0.9454329351997968,0.629737609329446,2.444444444444444,0.7926530612244898
143,0.9921875,0.2,10,p_weights,ba,7750,0.5985082913992997,0.46480633069554356,1.7222222222222223,0.48530612244897964
143,0.99609375,0.2,10,p_weights,ba,4607,0.9625196080005625,0.641399416909621,2.0,0.7268367346938776
143,0.998046875,0.2,10,p_weights,ba,6843,0.9327917151530141,0.6230737192836318,2.625,0.5921428571428572
755,0.0,0.2,1,p_weights,ba,24703,0.6805725229561552,0.4897959183673469,30.000000000000004,1.0
755,0.5,0.2,1,p_weights,ba,26452,0.8665131378927252,0.5864223240316534,4.3999999999999995,1.0
755,0.75,0.2,1,p_weights,ba,25443,0.7056351079576688,0.5164514785506039,26.000000000000004,1.0
755,0.875,0.2,1,p_weights,ba,24766,0.7554506138599203,0.5331112036651395,13.000000000000002,1.0
755,0.9375,0.2,1,p_weights,ba,21492,0.3384052625100084,0.21491045397750938,7.166666666666667,1.0
755,0.96875,0.2,1,p_weights,ba,25145,0.7815971566737083,0.5347771761765931,9.333333333333332,1.0
755,0.984375,0.2,1,p_weights,ba,25505,0.7602028481413325,0.5381091211995002,12.0,1.0
755,0.9921875,0.2,1,p_weights,ba,23379,0.5469807630173039,0.3565181174510621,38.0,1.0
755,0.99609375,0.2,1,p_weights,ba,24359,0.6582371962818963,0.4664723032069971,32.0,1.0
755,0.998046875,0.2,1,p_weights,ba,23982,0.8349262938716921,0.5697625989171178,6.0,1.0
755,0.0,0.2,2,p_weights,ba,16672,0.6444808047304881,0.4523115368596418,33.0,0.8197278911564626
755,0.5,0.2,2,p_weights,ba,16631,0.8316145468598881,0.5664306538942108,6.250000000000001,0.8711734693877551
755,0.75,0.2,2,p_weights,ba,16163,0.5920945117338666,0.3998334027488546,36.00000000000001,0.9800170068027211
755,0.875,0.2,2,p_weights,ba,17909,0.7442939471117122,0.5214493960849645,14.0,0.9136904761904762
755,0.9375,0.2,2,p_weights,ba,13704,0.8631309591809789,0.5830903790087464,4.8,0.8754251700680271
755,0.96875,0.2,2,p_weights,ba,15914,0.8115556228359726,0.546438983756768,7.0,0.9345238095238095
755,0.984375,0.2,2,p_weights,ba,16862,0.6805725229561552,0.4897959183673469,30.000000000000004,0.8703231292517006
755,0.9921875,0.2,2,p_weights,ba,15759,0.9491544143548102,0.6330695543523532,2.2222222222222223,0.9204931972789115
755,0.99609375,0.2,2,p_weights,ba,17677,0.5920945117338666,0.3998334027488546,36.00000000000001,0.7818877551020409
755,0.998046875,0.2,2,p_weights,ba,12158,0.8011430026924763,0.5547688463140358,8.0,0.8337585034013606
755,0.0,0.2,3,p_weights,ba,10791,0.4847316001154329,0.34818825489379424,3.4545454545454546,0.969460124475322
755,0.5,0.2,3,p_weights,ba,11087,0.8112141336181202,0.5331112036651395,6.0,0.9235779418150238
755,0.75,0.2,3,p_weights,ba,11411,0.6582371962818963,0.4664723032069971,32.0,0.9143146620350268
755,0.875,0.2,3,p_weights,ba,11667,0.8357270287578578,0.5564348188254894,5.6,0.795339412360689
755,0.9375,0.2,3,p_weights,ba,10334,0.6289220687878014,0.436484798000833,34.0,0.8416558112606745
755,0.96875,0.2,3,p_weights,ba,13110,0.6216097450797566,0.4897959183673469,1.3333333333333333,0.8591691995947315
755,0.984375,0.2,3,p_weights,ba,11276,0.9309775913812278,0.6214077467721782,2.75,0.8251555941525546
755,0.9921875,0.2,3,p_weights,ba,9743,0.9105571786408584,0.6089129529362765,3.285714285714286,0.7331017513388335
755,0.99609375,0.2,3,p_weights,ba,12239,0.9132159711781526,0.6114119117034569,3.1428571428571432,0.7490230134607034
755,0.998046875,0.2,3,p_weights,ba,10445,0.9625196080005625,0.641399416909621,2.0,0.7620495006513244
755,0.0,0.2,4,p_weights,ba,6057,0.40509746378135164,0.273219491878384,5.125000000000001,0.8210958296362023
755,0.5,0.2,4,p_weights,ba,8838,0.5920945117338666,0.3998334027488546,36.00000000000001,0.904170363797693
755,0.75,0.2,4,p_weights,ba,9276,0.5266044368883294,0.3898375676801332,2.769230769230769,0.9367790594498668
755,0.875,0.2,4,p_weights,ba,7589,0.7265632038414552,0.5031236984589754,15.000000000000002,0.8766637089618456
755,0.9375,0.2,4,p_weights,ba,8351,0.7506809663971351,0.5281132861307788,13.5,0.7868234250221827
755,0.96875,0.2,4,p_weights,ba,8902,0.7019727454790686,0.47813411078717205,16.0,0.6756876663708962
755,0.984375,0.2,4,p_weights,ba,9012,0.7265632038414552,0.5031236984589754,15.000000000000002,0.6810115350488022
755,0.9921875,0.2,4,p_weights,ba,9318,0.8349262938716921,0.5697625989171178,6.0,0.7078527062999113
755,0.99609375,0.2,4,p_weights,ba,10919,0.9132159711781526,0.6114119117034569,3.1428571428571432,0.5936113575865128
755,0.998046875,0.2,4,p_weights,ba,11710,0.7554506138599203,0.5331112036651395,13.000000000000002,0.8003549245785271
755,0.0,0.2,5,p_weights,ba,6754,0.7265632038414552,0.5031236984589754,15.000000000000002,0.9533786848072563
755,0.5,0.2,5,p_weights,ba,5110,0.5706342438501584,0.37900874635568516,37.0,0.9386848072562359
755,0.75,0.2,5,p_weights,ba,6693,0.4605892125609515,0.3248646397334444,3.9,0.956281179138322
755,0.875,0.2,5,p_weights,ba,8946,0.5875876357678075,0.4531445231153686,1.8823529411764706,0.8394557823129252
755,0.9375,0.2,5,p_weights,ba,6726,0.7347489348597117,0.4881299458558934,10.666666666666666,0.8750113378684807
755,0.96875,0.2,5,p_weights,ba,7842,0.7889623284109847,0.5422740524781341,9.0,0.7775963718820861
755,0.984375,0.2,5,p_weights,ba,9719,0.7506809663971351,0.5281132861307788,13.5,0.6709297052154195
755,0.9921875,0.2,5,p_weights,ba,10197,0.8529276561386329,0.573094543940025,5.2,0.6656689342403628
755,0.99609375,0.2,5,p_weights,ba,9336,0.8656684691272171,0.5855893377759266,4.6000000000000005,0.6054421768707484
755,0.998046875,0.2,5,p_weights,ba,11421,0.8316145468598881,0.5664306538942108,6.250000000000001,0.5981859410430839
755,0.0,0.2,6,p_weights,ba,4821,0.7725358553642151,0.5256143273635985,9.666666666666666,0.9438775510204083
755,0.5,0.2,6,p_weights,ba,5439,0.8349262938716921,0.5697625989171178,6.0,0.9859307359307359
755,0.75,0.2,6,p_weights,ba,5183,0.7894438438734138,0.5247813411078717,7.500000000000001,0.9049165120593693
755,0.875,0.2,6,p_weights,ba,4995,0.8940641692621242,0.588088296543107,3.375,0.7987012987012987
755,0.9375,0.2,6,p_weights,ba,7412,0.3384052625100084,0.21491045397750938,7.166666666666667,0.9369202226345084
755,0.96875,0.2,6,p_weights,ba,6411,0.9327917151530141,0.6230737192836318,2.625,0.8174087816944959
755,0.984375,0.2,6,p_weights,ba,7530,0.8814468835960824,0.5897542690545606,4.166666666666667,0.808286951144094
755,0.9921875,0.2,6,p_weights,ba,6314,0.9273406463920801,0.6180758017492711,2.8750000000000004,0.6963512677798391
755,0.99609375,0.2,6,p_weights,ba,8222,0.9105571786408584,0.6089129529362765,3.285714285714286,0.6054421768707484
755,0.998046875,0.2,6,p_weights,ba,9512,0.9740240620688081,0.6488962932111619,1.7272727272727273,0.6012677798392083
755,0.0,0.2,8,p_weights,ba,5091,0.7602028481413325,0.5381091211995002,12.0,0.8707482993197279
755,0.5,0.2,8,p_weights,ba,5646,0.6114888820182824,0.4189920866305706,35.00000000000001,0.9761904761904763
755,0.75,0.2,8,p_weights,ba,4988,0.7151485327986883,0.4914618908788005,15.500000000000002,0.860544217687075
755,0.875,0.2,8,p_weights,ba,4835,0.8349262938716921,0.5697625989171178,6.0,0.9617346938775511
755,0.9375,0.2,8,p_weights,ba,5661,0.6702512071242509,0.4789670970428988,31.000000000000004,0.8180272108843538
755,0.96875,0.2,8,p_weights,ba,4980,0.7265632038414552,0.5031236984589754,15.000000000000002,0.7244897959183674
755,0.984375,0.2,8,p_weights,ba,6719,0.8814468835960824,0.5897542690545606,4.166666666666667,0.7168367346938775
755,0.9921875,0.2,8,p_weights,ba,5824,0.9730459096169547,0.6480633069554352,1.8181818181818181,0.729591836734694
755,0.99609375,0.2,8,p_weights,ba,7179,0.9491544143548102,0.6330695543523532,2.2222222222222223,0.7576530612244897
755,0.998046875,0.2,8,p_weights,ba,6420,0.8918622884746461,0.5997501041232819,3.666666666666667,0.5646258503401361
755,0.0,0.2,8,p_weights,ba,4949,0.6512267220241684,0.4281549354435652,17.500000000000004,0.7619047619047619
755,0.5,0.2,8,p_weights,ba,4882,0.7815971566737083,0.5347771761765931,9.333333333333332,0.8154761904761905
755,0.75,0.2,8,p_weights,ba,4579,0.4847316001154329,0.34818825489379424,3.4545454545454546,0.9727891156462585
755,0.875,0.2,8,p_weights,ba,4047,0.5606736244508914,0.4248229904206581,2.2666666666666666,0.866921768707483
755,0.9375,0.2,8,p_weights,ba,5116,0.6962925649812469,0.5064556434818825,28.0,0.7253401360544218
755,0.96875,0.2,8,p_weights,ba,6263,0.6869770142277468,0.46314035818409,16.5,0.721938775510204
755,0.984375,0.2,8,p_weights,ba,5193,0.9625196080005625,0.641399416909621,2.0,0.721938775510204
755,0.9921875,0.2,8,p_weights,ba,5638,0.9828592743293273,0.6547271970012495,1.5833333333333333,0.7185374149659864
755,0.99609375,0.2,8,p_weights,ba,8293,0.9327917151530141,0.6230737192836318,2.625,0.6369047619047619
755,0.998046875,0.2,8,p_weights,ba,7363,0.9491544143548102,0.6330695543523532,2.2222222222222223,0.5782312925170068
755,0.0,0.2,9,p_weights,ba,4177,0.7087347531332553,0.519783423573511,24.0,0.7141751009346828
755,0.5,0.2,9,p_weights,ba,4863,0.5816169515020168,0.36318200749687635,19.0,0.8958022233283558
755,0.75,0.2,9,p_weights,ba,4668,0.7815971566737083,0.5347771761765931,9.333333333333332,0.9070847851335656
755,0.875,0.2,9,p_weights,ba,3645,0.7362651945955309,0.5131195335276968,14.500000000000002,0.9316409490625519
755,0.9375,0.2,9,p_weights,ba,4671,0.6962925649812469,0.5064556434818825,28.0,0.5005807200929151
755,0.96875,0.2,9,p_weights,ba,4430,0.8631309591809789,0.5830903790087464,4.8,0.7925999668159946
755,0.984375,0.2,9,p_weights,ba,6680,0.9309775913812278,0.6214077467721782,2.75,0.7326475305569383
755,0.9921875,0.2,9,p_weights,ba,6226,0.836578882977518,0.5714285714285714,5.750000000000001,0.6000221226702063
755,0.99609375,0.2,9,p_weights,ba,6115,0.8656684691272171,0.5855893377759266,4.6000000000000005,0.6379625020740004
755,0.998046875,0.2,9,p_weights,ba,8585,0.9482252114234364,0.6322365680966264,2.333333333333333,0.5780100658149439
755,0.0,0.2,10,p_weights,ba,4195,0.5535455217453585,0.3381924198250729,19.5,0.7765306122448978
755,0.5,0.2,10,p_weights,ba,3790,0.7889623284109847,0.5422740524781341,9.0,0.9570408163265306
755,0.75,0.2,10,p_weights,ba,3380,0.8808439673966665,0.5764264889629321,3.5,0.6356122448979593
755,0.875,0.2,10,p_weights,ba,4088,0.8316145468598881,0.5664306538942108,6.250000000000001,0.7463265306122449
755,0.9375,0.2,10,p_weights,ba,3963,0.7362651945955309,0.5131195335276968,14.500000000000002,0.6786734693877552
755,0.96875,0.2,10,p_weights,ba,4492,0.9309775913812278,0.6214077467721782,2.75,0.8184693877551021
755,0.984375,0.2,10,p_weights,ba,3636,0.9454329351997968,0.629737609329446,2.444444444444444,0.7526530612244898
755,0.9921875,0.2,10,p_weights,ba,6604,0.8631309591809789,0.5830903790087464,4.8,0.5295918367346939
755,0.99609375,0.2,10,p_weights,ba,6101,0.9625196080005625,0.641399416909621,2.0,0.636326530612245
755,0.998046875,0.2,10,p_weights,ba,8244,0.9625196080005625,0.641399416909621,2.0,0.606326530612245
105,0.0,0.2,1,p_weights,ba,23725,0.8744519817036022,0.5830903790087464,4.333333333333334,1.0
105,0.5,0.2,1,p_weights,ba,24614,0.5266044368883294,0.3898375676801332,2.769230769230769,1.0
105,0.75,0.2,1,p_weights,ba,25213,0.5706342438501584,0.37900874635568516,37.0,1.0
105,0.875,0.2,1,p_weights,ba,26088,0.7815971566737083,0.5347771761765931,9.333333333333332,1.0
105,0.9375,0.2,1,p_weights,ba,26711,0.6700902683382319,0.4464806330695544,17.0,1.0
105,0.96875,0.2,1,p_weights,ba,22567,0.4605892125609515,0.3248646397334444,3.9,1.0
105,0.984375,0.2,1,p_weights,ba,24532,0.7362651945955309,0.5131195335276968,14.500000000000002,1.0
105,0.9921875,0.2,1,p_weights,ba,25844,0.5706342438501584,0.37900874635568516,37.0,1.0
105,0.99609375,0.2,1,p_weights,ba,25322,0.7725358553642151,0.5256143273635985,9.666666666666666,1.0
105,0.998046875,0.2,1,p_weights,ba,28719,0.8244105957602371,0.5456059975010412,5.8,1.0
105,0.0,0.2,2,p_weights,ba,15779,0.4610894605483929,0.27905039566847145,41.00000000000001,0.931547619047619
105,0.5,0.2,2,p_weights,ba,18537,0.6582371962818963,0.4664723032069971,32.0,0.9311224489795917
105,0.75,0.2,2,p_weights,ba,18953,0.6071311719123781,0.3865056226572262,18.5,0.9600340136054422
105,0.875,0.2,2,p_weights,ba,15592,0.689241964916919,0.4989587671803415,29.000000000000004,0.9574829931972789
105,0.9375,0.2,2,p_weights,ba,13831,0.7554506138599203,0.5331112036651395,13.000000000000002,0.8112244897959184
105,0.96875,0.2,2,p_weights,ba,12337,0.5606736244508914,0.4248229904206581,2.2666666666666666,0.8460884353741496
105,0.984375,0.2,2,p_weights,ba,17574,0.7889623284109847,0.5422740524781341,9.0,0.8728741496598639
105,0.9921875,0.2,2,p_weights,ba,15743,0.9327917151530141,0.6230737192836318,2.625,0.8818027210884354
105,0.99609375,0.2,2,p_weights,ba,16296,0.7151485327986883,0.4914618908788005,15.500000000000002,0.7236394557823129
105,0.998046875,0.2,2,p_weights,ba,17213,0.5749930206936643,0.43981674302374013,2.0625,0.7636054421768708
105,0.0,0.2,3,p_weights,ba,11437,0.7017503813352962,0.51228654727197,27.0,0.9655521783181357
105,0.5,0.2,3,p_weights,ba,10683,0.5066939915924144,0.3698458975426906,3.083333333333333,0.964973223331886
105,0.75,0.2,3,p_weights,ba,11149,0.7184251936615615,0.47230320699708456,11.0,0.9626574033868867
105,0.875,0.2,3,p_weights,ba,9187,0.7265632038414552,0.5031236984589754,15.000000000000002,0.9467361412650166
105,0.9375,0.2,3,p_weights,ba,10763,0.906112313311393,0.6047480216576426,3.428571428571429,0.8732088580112896
105,0.96875,0.2,3,p_weights,ba,11047,0.819953343366561,0.5547688463140358,6.75,0.8396294688088001
105,0.984375,0.2,3,p_weights,ba,13660,0.7442939471117122,0.5214493960849645,14.0,0.7811550151975684
105,0.9921875,0.2,3,p_weights,ba,11175,0.8631309591809789,0.5830903790087464,4.8,0.8952091474887828
105,0.99609375,0.2,3,p_weights,ba,12828,0.9828592743293273,0.6547271970012495,1.5833333333333333,0.7371544362425821
105,0.998046875,0.2,3,p_weights,ba,13227,0.914100892018565,0.6122448979591836,3.0,0.8277608915906788
105,0.0,0.2,4,p_weights,ba,9292,0.6114888820182824,0.4189920866305706,35.00000000000001,0.9627329192546584
105,0.5,0.2,4,p_weights,ba,9084,0.7889623284109847,0.5422740524781341,9.0,0.9414374445430347
105,0.75,0.2,4,p_weights,ba,9329,0.6869770142277468,0.46314035818409,16.5,0.9121561668145519
105,0.875,0.2,4,p_weights,ba,11603,0.8266303462125731,0.56143273635985,6.500000000000001,0.9633984028393967
105,0.9375,0.2,4,p_weights,ba,8762,0.801400966315617,0.5364431486880467,7.250000000000001,0.8575865128660161
105,0.96875,0.2,4,p_weights,ba,10016,0.6702512071242509,0.4789670970428988,31.000000000000004,0.7218278615794145
105,0.984375,0.2,4,p_weights,ba,7267,0.9625196080005625,0.641399416909621,2.0,0.7766193433895296
105,0.9921875,0.2,4,p_weights,ba,11685,0.8631309591809789,0.5830903790087464,4.8,0.5774179236912156
105,0.99609375,0.2,4,p_weights,ba,11399,0.9901446640020531,0.6597251145356102,1.3846153846153846,0.6976486246672582
105,0.998046875,0.2,4,p_weights,ba,10132,0.836578882977518,0.5714285714285714,5.750000000000001,0.7322537710736469
105,0.0,0.2,5,p_weights,ba,7888,0.8452181044993086,0.565597667638484,5.3999999999999995,0.9292517006802721
105,0.5,0.2,5,p_weights,ba,6170,0.7598849196871066,0.4964598084131612,8.0,0.9611791383219954
105,0.75,0.2,5,p_weights,ba,7397,0.7946611788051435,0.5481049562682215,8.666666666666668,0.9274376417233561
105,0.875,0.2,5,p_weights,ba,6340,0.8918622884746461,0.5997501041232819,3.666666666666667,0.9238095238095237
105,0.9375,0.2,5,p_weights,ba,8522,0.7815971566737083,0.5347771761765931,9.333333333333332,0.8628571428571428
105,0.96875,0.2,5,p_weights,ba,7116,0.8901326988687256,0.5980841316118284,3.8333333333333335,0.8795464852607711
105,0.984375,0.2,5,p_weights,ba,9291,0.7725358553642151,0.5256143273635985,9.666666666666666,0.6103401360544218
105,0.9921875,0.2,5,p_weights,ba,9198,0.8656684691272171,0.5855893377759266,4.6000000000000005,0.7032199546485262
105,0.99609375,0.2,5,p_weights,ba,9214,0.8631309591809789,0.5830903790087464,4.8,0.6195918367346938
105,0.998046875,0.2,5,p_weights,ba,11383,0.858890009237801,0.5789254477301125,5.0,0.5448526077097506
105,0.0,0.2,6,p_weights,ba,5249,0.8656684691272171,0.5855893377759266,4.6000000000000005,0.9458874458874459
105,0.5,0.2,6,p_weights,ba,5520,0.4605892125609515,0.3248646397334444,3.9,0.9630488559059989
105,0.75,0.2,6,p_weights,ba,5331,0.5875876357678075,0.4531445231153686,1.8823529411764706,0.9810606060606061
105,0.875,0.2,6,p_weights,ba,6676,0.7442939471117122,0.5214493960849645,14.0,0.985930735930736
105,0.9375,0.2,6,p_weights,ba,4903,0.7362651945955309,0.5131195335276968,14.500000000000002,0.8427643784786643
105,0.96875,0.2,6,p_weights,ba,7120,0.7442939471117122,0.5214493960849645,14.0,0.8095238095238095
105,0.984375,0.2,6,p_weights,ba,6208,0.8901326988687256,0.5980841316118284,3.8333333333333335,0.8535868893011751
105,0.9921875,0.2,6,p_weights,ba,7232,0.8316145468598881,0.5664306538942108,6.250000000000001,0.6643475572047002
105,0.99609375,0.2,6,p_weights,ba,7138,0.8011430026924763,0.5547688463140358,8.0,0.441713048855906
105,0.998046875,0.2,6,p_weights,ba,9791,0.8665131378927252,0.5864223240316534,4.3999999999999995,0.4206864564007421
105,0.0,0.2,8,p_weights,ba,4590,0.689241964916919,0.4989587671803415,29.000000000000004,0.9090136054421768
105,0.5,0.2,8,p_weights,ba,4692,0.6702512071242509,0.4789670970428988,31.000000000000004,0.9608843537414967
105,0.75,0.2,8,p_weights,ba,5550,0.8349262938716921,0.5697625989171178,6.0,0.9022108843537415
105,0.875,0.2,8,p_weights,ba,4158,0.8349262938716921,0.5697625989171178,6.0,0.7942176870748299
105,0.9375,0.2,8,p_weights,ba,5332,0.5875876357678075,0.4531445231153686,1.8823529411764706,0.8180272108843536
105,0.96875,0.2,8,p_weights,ba,6220,0.9828592743293273,0.6547271970012495,1.5833333333333333,0.7244897959183674
105,0.984375,0.2,8,p_weights,ba,5678,0.8631309591809789,0.5830903790087464,4.8,0.6284013605442176
105,0.9921875,0.2,8,p_weights,ba,6081,0.8656684691272171,0.5855893377759266,4.6000000000000005,0.6649659863945578
105,0.99609375,0.2,8,p_weights,ba,5415,0.9828592743293273,0.6547271970012495,1.5833333333333333,0.766156462585034
105,0.998046875,0.2,8,p_weights,ba,9690,0.9327917151530141,0.6230737192836318,2.625,0.5773809523809524
105,0.0,0.2,8,p_weights,ba,3899,0.5445684476282007,0.40816326530612246,2.5,0.9523809523809523
105,0.5,0.2,8,p_weights,ba,4393,0.6796947193256454,0.4356518117451062,11.666666666666668,0.895408163265306
105,0.75,0.2,8,p_weights,ba,4336,0.7019727454790686,0.47813411078717205,16.0,0.8894557823129251
105,0.875,0.2,8,p_weights,ba,6344,0.7019727454790686,0.47813411078717205,16.0,0.8358843537414965
105,0.9375,0.2,8,p_weights,ba,4932,0.6702512071242509,0.4789670970428988,31.000000000000004,0.7831632653061225
105,0.96875,0.2,8,p_weights,ba,5365,0.7889623284109847,0.5422740524781341,9.0,0.7448979591836733
105,0.984375,0.2,8,p_weights,ba,6299,0.7889623284109847,0.5422740524781341,9.0,0.548469387755102
105,0.9921875,0.2,8,p_weights,ba,6699,0.9454329351997968,0.629737609329446,2.444444444444444,0.6360544217687074
105,0.99609375,0.2,8,p_weights,ba,5194,0.9132159711781526,0.6114119117034569,3.1428571428571432,0.7491496598639455
105,0.998046875,0.2,8,p_weights,ba,5450,0.9491544143548102,0.6330695543523532,2.2222222222222223,0.8112244897959183
105,0.0,0.2,9,p_weights,ba,5028,0.6289220687878014,0.436484798000833,34.0,0.9535423925667827
105,0.5,0.2,9,p_weights,ba,3912,0.5445684476282007,0.40816326530612246,2.5,0.9841269841269842
105,0.75,0.2,9,p_weights,ba,3955,0.6702512071242509,0.4789670970428988,31.000000000000004,0.8643880316354184
105,0.875,0.2,9,p_weights,ba,4300,0.7151485327986883,0.4914618908788005,15.500000000000002,0.8620651512637575
105,0.9375,0.2,9,p_weights,ba,3756,0.7151485327986883,0.4914618908788005,15.500000000000002,0.8452519219069743
105,0.96875,0.2,9,p_weights,ba,4482,0.8529276561386329,0.573094543940025,5.2,0.776671644267463
105,0.984375,0.2,9,p_weights,ba,7861,0.8631309591809789,0.5830903790087464,4.8,0.6354183950002765
105,0.9921875,0.2,9,p_weights,ba,6441,0.9482252114234364,0.6322365680966264,2.333333333333333,0.6538908246225319
105,0.99609375,0.2,9,p_weights,ba,6715,0.8656684691272171,0.5855893377759266,4.6000000000000005,0.5783419058680384
105,0.998046875,0.2,9,p_weights,ba,6184,0.9491544143548102,0.6330695543523532,2.2222222222222223,0.7844145788396659
105,0.0,0.2,10,p_weights,ba,3562,0.7019727454790686,0.47813411078717205,16.0,0.9783673469387755
